cell_id,latitude,longitude,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,source,OC_D1,TOTN_D1,BULK_D1,SAND_D1,SILT_D1,CLAY_D1
4996,45.0715,10.73273,-0.21053445,-0.03911262,-0.10029619,0.13950737,0.09367649,-0.11028417,-0.01057951,-0.21694667,-0.0082362,0.15901581,-0.08699063,0.13335969,-0.17617052,-0.00289519,-0.07974493,0.02495765,0.18855673,-0.07511628,0.10825756,-0.03883359,-0.2060609,0.23373305,-0.07665855,0.1127729,-0.10802883,-0.18632485,0.10190081,-0.00173466,0.20628946,0.09070024,-0.0676972,-0.10824339,-0.28645559,0.175846,-0.00317154,0.02164511,0.02009577,-0.17626029,0.04772299,-0.00071517,0.04814898,0.11726787,-0.16811248,0.08530679,-0.23032082,0.01481449,0.12143233,-0.03457747,0.06646109,-0.06396112,-0.0301945,0.01567203,-0.01701533,0.31995468,-0.02807537,-0.03445094,-0.0723786,-0.08654013,0.24696078,0.08110078,0.01247489,-0.02326401,-0.1021023,-0.00823643,SIMULATED,1.164,1.12,1.48,31,40,29
5470,45.1255,10.73273,-0.21689999,0.17380506,-0.03619705,0.19732724,0.12738432,-0.12001092,0.058368,-0.27386308,0.0539247,0.05224663,0.00885648,0.17452863,-0.21110834,0.09095619,-0.00644381,-0.08582012,0.23085572,-0.07934598,0.02405971,-0.07914007,-0.12180972,0.06775243,-0.09473133,0.09787523,0.07519924,-0.1135834,-0.00635551,-0.14667072,0.21338981,0.07546779,-0.08795611,-0.05287961,-0.17715016,0.09238324,0.08519596,0.03865909,0.12371694,-0.17012494,0.11231229,0.01166348,0.12086783,0.13674672,-0.06875111,-0.07531165,-0.20697744,-0.05896859,0.12546695,-0.1768169,0.05106442,-0.1220043,-0.08027375,0.01601823,0.00536539,0.21056311,-0.10441913,-0.01938435,-0.04668139,-0.2675137,0.11328405,0.01298171,0.14105919,-0.05083577,-0.19324158,-0.04058599,SIMULATED,1.164,1.12,1.48,31,40,29
8393,45.4585,10.73273,-0.20793623,0.05000058,-0.00035011,0.18307485,0.12779017,0.0123245,0.12484182,-0.2604128,-0.09311085,-0.01248706,0.05636853,0.25812777,-0.144476,-0.04015598,-0.01487377,-0.13998834,0.17313572,0.17331983,-0.08628687,0.0888356,-0.2109243,0.04002047,0.07108023,0.12067501,0.10694078,-0.01862518,0.06941063,-0.02325212,-0.01499879,0.16602425,-0.01809964,0.11830119,-0.20963814,-0.15921655,0.11400578,-0.08918109,0.10750483,0.07747825,-0.12616571,0.07969462,-0.16382278,0.15136533,0.0033014,0.12661498,0.12633874,-0.19820369,-0.02837534,0.04994321,-0.01220157,0.17848382,-0.07492265,-0.02170669,0.07947867,-0.07424682,0.21923678,0.00917591,0.06184602,-0.05984327,-0.22458115,0.16430449,-0.09231193,0.17644681,0.09817004,-0.11401816,SIMULATED,1.164,1.12,1.48,31,40,29
6418,45.2335,10.73273,-0.01413315,-0.04644481,-0.05914754,0.17566451,0.22478683,-0.05599425,-0.08070351,-0.2408847,-0.06517737,0.01584471,0.04745069,0.10097779,-0.16345948,-0.03856682,-0.06846503,-0.05495132,0.3208619,-0.07202451,-0.04446122,-0.11844902,-0.11942017,0.1678888,0.0830971,0.07330166,0.00994028,-0.07725246,0.15039711,-0.19532364,0.12735669,0.1946372,-0.07274622,0.00497776,-0.06320029,0.14402412,0.17628387,0.03089447,0.18565715,-0.0940293,-0.15226013,-0.05449445,-0.01856799,0.20029928,-0.01241479,0.05319883,-0.13834017,-0.12288356,0.15654463,-0.03321681,0.16218319,-0.00873583,-0.13821417,0.02412266,-0.17736893,0.24934496,-0.01466242,-0.09697766,-0.04922648,-0.13779123,0.00803181,0.14799193,0.03920064,0.13710666,-0.18863877,-0.09461928,SIMULATED,1.164,1.12,1.48,31,40,29
6892,45.2875,10.73273,-0.27220582,0.02379104,-0.14629163,0.11526652,0.1795801,0.04196719,0.02960601,-0.26492446,-0.01735341,0.1772059,0.09631521,0.15089348,-0.13762573,-0.12774468,-0.14660624,0.0751461,0.16257693,-0.0942005,0.06719776,-0.07847156,-0.15844383,0.03905469,0.13426342,0.07133958,-0.03334069,-0.10604713,0.00536269,-0.1761608,0.06712529,0.15292638,-0.00426269,-0.01461477,-0.23878316,-0.06387942,0.09420457,-0.05336936,0.17597017,-0.06257488,-0.060764,0.0355251,-0.13088656,0.12939183,0.09955731,-0.02340965,-0.02706853,-0.16984697,0.16188163,0.07925619,0.10813164,0.11649844,-0.14550785,0.04938191,-0.17510301,0.14662864,-0.01356521,-0.12771007,0.14468422,-0.2448419,0.06002963,0.1235795,-0.02265947,0.17165985,-0.15711892,-0.03394236,SIMULATED,1.164,1.12,1.48,31,40,29
7445,45.3505,10.73273,-0.1258233,-0.16905966,-0.11776775,0.07692395,0.18740388,-0.03103701,-0.01749042,-0.23914761,0.02334295,0.04377062,-0.03676959,0.17911159,-0.09826427,-0.09651268,-0.05601067,-0.01316386,0.21914178,0.00910056,0.11233618,-0.05555276,-0.19862857,-0.00094558,-0.04038131,0.13051001,0.04576832,-0.26993936,0.02527468,-0.16907473,0.16777747,0.1772294,0.00051114,0.00482354,-0.18044633,-0.15955795,0.05297213,0.05839221,0.17669979,-0.11520422,-0.14241645,0.0040735,-0.0892323,0.19440336,0.0560172,0.09226989,-0.00394603,-0.14041717,0.00601975,-0.11650327,0.10840258,0.14499024,-0.30684429,0.01868341,-0.09732353,-0.0594057,0.20140258,0.05033284,-0.010898,-0.11656382,-0.03104703,0.16719108,0.01166737,0.16593801,-0.07749418,-0.13746033,SIMULATED,1.164,1.12,1.48,31,40,29
7761,45.3865,10.73273,-0.29433106,-0.02138235,-0.2054306,0.0823943,0.15988034,-0.10679412,-0.07164839,-0.2422012,-0.01183551,0.06913037,-0.04797572,0.16497019,-0.14955393,-0.06102228,0.00829507,-0.0112035,0.21225245,0.04747485,0.05404948,-0.19590871,-0.14423245,0.06114086,-0.01041804,0.04669882,0.04216661,-0.22143549,0.06553411,-0.14157678,0.04665599,0.0397335,-0.03199202,0.02803994,-0.10573222,-0.10290083,0.18576222,-0.07913786,0.15079442,-0.00147066,0.02029139,-0.07401883,-0.07239255,0.00213752,0.06382501,0.17194591,-0.00376159,-0.32973599,0.17462612,0.19299235,0.04927185,0.17069747,-0.18223878,-0.00023607,-0.18287869,-0.04416227,0.04443764,0.01347095,0.12603997,-0.01128838,-0.14568615,0.0144915,-0.13594027,0.189942,-0.0317199,-0.06643026,SIMULATED,1.164,1.12,1.48,31,40,29
7287,45.3325,10.73273,-0.18831499,-0.01812036,-0.13700103,0.12863281,0.03981601,0.03155972,-0.0970247,-0.18010768,-0.02683187,-0.07147571,-0.08203534,0.13795159,-0.20395002,-0.0863093,-0.10751907,-0.08983718,0.25047963,-0.00754199,0.02518414,-0.13205442,-0.20647136,0.1301282,0.01593278,0.18140533,-0.12006786,-0.11775841,0.0634581,-0.22346011,0.05538809,0.160273,0.02699003,0.0972528,-0.16148144,-0.01783711,0.16890852,-0.02187549,-0.01698458,-0.0573304,-0.0848908,0.00860272,-0.08372579,0.19093846,0.09701481,0.09303441,0.00487425,-0.1927071,0.01974247,0.11678509,0.14670939,0.18415061,-0.19204482,0.06300975,-0.03663429,0.11512242,0.20991798,-0.02878732,0.1557363,-0.26517559,-0.0388901,0.1620778,0.05195536,0.08663034,-0.06098527,-0.13556551,SIMULATED,1.164,1.12,1.48,31,40,29
7998,45.4135,10.73273,-0.23356497,-0.07407938,-0.16162066,0.15768361,0.08513296,-0.04231866,0.0582995,-0.22898615,-0.03331205,0.02603089,0.03634143,0.17708905,-0.17439202,-0.17440341,-0.00054304,0.0325618,0.19230879,-0.0343633,-0.13536393,-0.01751384,-0.17279597,-0.06021215,-0.05336452,0.23962691,0.1409389,-0.18126802,-0.10013652,-0.17584972,0.08800886,0.17805197,0.08818632,-0.11291963,-0.26298292,-0.0816166,0.10408586,-0.04613744,0.09564626,-0.04212133,-0.11628587,0.06556299,-0.05727298,0.23972945,0.05704885,-0.0061462,-0.04482202,-0.13808808,-0.01176614,-0.04436096,0.08454585,0.1757718,-0.04146766,0.05041979,-0.0785634,-0.07328519,0.2203356,-0.09964397,0.00522946,-0.08310666,-0.20479334,0.01378259,0.00910972,0.22328165,-0.0192958,-0.08424167,SIMULATED,1.164,1.12,1.48,31,40,29
8630,45.4855,10.73273,-0.30830406,0.11335682,-0.20595772,0.09097736,0.09785431,-0.05156897,0.07501862,-0.22047085,0.00598202,0.19281083,0.03557948,0.15541587,-0.14481056,-0.20915492,0.06416807,-0.10335261,0.13624215,0.03686483,0.00726372,0.03433215,-0.27602578,0.05754214,-0.06496093,0.17225704,0.01706178,-0.21906196,0.05999003,-0.12185944,-0.04015767,0.15355413,-0.03909967,-0.12107189,-0.13344995,-0.08593228,0.13371301,0.11043778,0.16584251,0.102461,0.0120439,-0.04390992,-0.11552063,0.09805748,-0.05521735,0.04570164,0.15146627,-0.22070489,0.00763481,0.08880268,0.03246419,0.17195737,-0.11166223,0.03464766,-0.10385196,0.05042892,0.18249752,0.03375952,0.09823959,-0.03620475,-0.13531437,0.07019231,-0.03876496,0.1746967,0.1637309,-0.04473508,SIMULATED,1.164,1.12,1.48,31,40,29
6655,45.2605,10.73273,-0.1490331,-0.05472308,-0.05232058,0.23115247,0.10357129,0.01905,0.07931604,-0.16416215,-0.07270105,0.02857441,0.03212975,0.15321136,-0.12431457,-0.04963647,-0.06143485,-0.0099445,0.25560016,-0.05876428,-0.01454904,-0.18540934,-0.15570596,0.17916601,-0.03807722,0.22523335,-0.01331127,-0.15522164,0.01947103,-0.12227783,0.12421419,0.13568398,-0.09812329,0.03784715,-0.30739086,-0.01288915,-0.00151609,-0.02433738,0.31058476,-0.17816509,0.01171528,-0.01968996,-0.03755095,0.13359076,-0.08251655,-0.09114963,8.9e-05,-0.22315214,0.08318542,-0.01081398,0.14339512,0.00443377,-0.27307463,-0.03886007,-0.05064387,0.03643205,0.06109849,-0.00213417,0.06188128,-0.16783675,0.07609959,0.05475296,0.07233598,0.18357653,-0.10928647,-0.11980699,SIMULATED,1.164,1.12,1.48,31,40,29
6339,45.2245,10.73273,-0.16402264,0.0770781,-0.10270019,0.08123954,0.11929678,-0.10432914,0.096593,-0.17161834,0.00544477,0.12654991,0.1551849,0.2427662,-0.15013867,-0.10920225,-0.03873577,0.0162306,0.18121069,-0.07133331,0.0242904,-0.06530389,-0.12212799,-0.01506859,0.09858587,0.11087925,0.00130909,-0.29312697,-0.08503877,-0.03243966,0.15116591,0.1790353,-0.09697638,0.05777177,-0.29784332,0.04232331,0.11756455,0.07654201,0.10620891,-0.17272593,-0.08576989,0.06209772,0.11547384,0.1801293,-0.07639027,0.0003975,-0.25180349,-0.24845662,0.03840762,0.04212163,0.08919415,0.05446696,-0.07909921,-0.04144133,-0.15180183,0.12294754,0.16194699,-0.03665215,0.01079292,-0.18280702,0.05090873,0.06607388,-0.00646713,0.15107635,-0.11601431,-0.07120058,SIMULATED,1.164,1.12,1.48,31,40,29
7682,45.3775,10.73273,-0.11487672,-0.03858973,-0.20580153,0.15165612,0.13264578,-0.02396009,0.0766803,-0.25646514,-0.00797673,0.02158269,0.0598793,0.12324681,-0.07108036,0.00360849,-0.04979624,-0.0493291,0.17579343,0.05055106,-0.05536928,0.01262562,-0.18861342,0.09807756,-0.01988265,0.0790772,0.09022964,-0.19186309,-0.0190022,-0.16103535,0.04592958,0.11704559,-0.18553396,-0.03553005,-0.23262237,-0.00271555,0.03917285,0.07859115,0.23983059,-0.06191937,-0.13882276,-0.07733766,-0.18990723,0.25069238,-0.0496118,0.05614946,0.02293448,-0.22953993,0.14140683,-0.01798448,0.09324928,0.17677594,-0.07762325,6.402e-05,-0.08654156,0.01244416,0.22866797,-0.07750981,0.11413733,-0.13042523,-0.20944881,0.07930427,-0.05215218,0.231455,0.10137261,-0.06644174,SIMULATED,1.164,1.12,1.48,31,40,29
6734,45.2695,10.73273,-0.04385793,-0.02066775,-0.0246634,0.11859397,0.15419213,-0.05051895,-0.02005547,-0.22278779,0.02064228,0.02113332,-0.00245824,0.02910801,-0.16493218,-0.08003305,0.04096173,-0.02881411,0.12093732,-0.04740476,0.05757918,0.02351583,-0.2425693,0.24454933,-0.00276215,0.25178488,0.09383263,-0.15661112,-0.03520672,-0.22227932,0.29181288,0.08319637,0.01029564,-0.0492268,-0.16718858,-0.0138818,0.05340611,0.1287715,0.15078479,-0.26027448,-0.06722814,-0.00714825,-0.07231614,0.24891821,-0.01461795,-0.05093803,-0.0189145,-0.10716156,0.03045677,0.05005935,0.05613135,0.07456166,-0.19018614,0.02585291,-0.06558105,0.22317352,0.09245158,-0.06175806,0.11963651,-0.28842171,-0.03587398,0.12356005,-0.00693625,0.12189798,-0.11027207,-0.079723,SIMULATED,1.164,1.12,1.48,31,40,29
7524,45.3595,10.73273,-0.22392852,-0.03801745,-0.14549488,0.10752792,0.15125119,0.00794278,-0.03337818,-0.21906264,-0.01232841,0.01007716,0.04187781,0.16697618,-0.30582535,0.00131958,0.06943919,-0.11435389,0.13748797,0.04617743,-0.01935894,-0.16196717,-0.21707707,0.10930169,0.0372214,0.14106775,0.1210907,-0.23318326,-0.08101031,-0.13643693,0.0366543,0.06777215,-0.07188285,-0.02551805,-0.18547756,0.0288521,0.09274045,0.06161126,0.21042047,-0.06670208,-0.17677013,0.01405214,-0.10402544,0.14208209,0.08369361,-0.02104947,0.05420697,-0.11030859,0.12871149,0.03598267,-0.0461502,0.08026118,-0.11528837,0.01196567,-0.10093647,0.00014642,0.25770611,-0.01122227,0.11031825,-0.13240312,-0.11563414,0.11819256,-0.04555348,0.27816504,-0.07760142,-0.16696566,SIMULATED,1.164,1.12,1.48,31,40,29
7208,45.3235,10.73273,-0.12000417,0.09559241,-0.22071164,0.08056895,0.15088615,-0.02021503,0.08493938,-0.24612926,-0.04521897,0.13541635,0.03622802,0.17155731,-0.13912787,-0.11130732,0.00015227,0.00269707,0.23079302,-0.08959689,-0.03238276,-0.11462067,-0.23701552,0.06070405,-0.01513213,0.09819017,0.15570602,-0.3087582,0.00552163,-0.02119038,0.20306404,0.12310724,-0.01034021,0.13665661,-0.13232242,-0.01385124,0.02933609,0.05128817,0.10428106,0.00333476,-0.07520572,-0.11478779,-0.06384327,0.15330062,-0.02582735,0.052425,-0.00824656,-0.25639344,0.2392414,0.03357602,0.02649015,-0.01921414,-0.09733336,-0.07339977,-0.03273344,0.02223241,0.14348647,-0.06042397,-0.03965646,-0.20144797,-0.17532074,0.11874305,0.08745795,0.17855573,-0.17690996,0.03659198,SIMULATED,1.164,1.12,1.48,31,40,29
5154,45.0895,10.73273,-0.1354045,0.02196076,-0.15099041,0.19998262,0.08114299,-0.05386542,-0.0096781,-0.20440056,0.08624777,-0.05520994,-0.02924675,0.14943842,-0.11915833,-0.09240335,-0.11339893,-0.02249596,0.05657421,-0.09844901,0.05654409,-0.12276889,0.00233816,0.07412468,0.12806553,0.19738144,-0.18442825,-0.04757676,-0.0672572,-0.13387192,0.20964848,0.15724483,-0.09437206,-0.02678496,-0.32264616,0.10304161,0.06244624,-0.01691549,0.09805579,-0.12543244,0.02171796,0.12047174,0.03065382,0.11182611,0.02106561,0.02845047,-0.12513899,-0.02081305,0.24166173,-0.01734134,0.15062811,-0.20798517,-0.22143086,-0.00351554,0.00743941,0.26267086,0.04349355,-0.03587994,-0.05712911,-0.22189836,0.05292139,-0.03948203,0.05866197,0.10824532,-0.23017321,0.08520331,SIMULATED,1.164,1.12,1.48,31,40,29
7919,45.4045,10.73273,-0.13620841,-0.00222987,-0.29023381,0.21438846,0.13657562,-0.08303109,0.01498125,-0.14151271,0.07711603,0.10346328,-0.09691008,0.25600104,-0.14082201,-0.14866461,0.04899998,-0.0446837,0.04224917,-0.01582051,0.14314624,-0.05802889,-0.04282611,0.19868022,-0.12458861,0.16798782,0.06547131,-0.21942776,0.04931908,-0.11835219,0.02470448,0.13638522,-0.07156643,0.00095124,-0.25783061,-0.07521956,0.21641943,-0.02245621,0.14991128,-0.05201414,-0.17533375,-0.02508804,-0.11521377,0.12328376,-0.03374561,0.09194478,-0.05182546,-0.25248373,-0.01210933,0.05902522,0.12926183,0.28132105,-0.06975967,-0.03534869,-0.07253354,0.08167718,0.17752709,-0.01199149,0.04972707,-0.01153874,0.04195846,0.04593169,-0.04782702,0.09724194,0.01047914,-0.12386017,SIMULATED,1.164,1.12,1.48,31,40,29
8314,45.4495,10.73273,-0.24168166,0.07816161,-0.18554553,0.11413716,0.13896136,0.03081597,0.10547956,-0.17105141,-0.02588558,0.06929688,0.02873067,0.15506353,-0.14905391,-0.06464867,0.01184711,-0.12678674,0.17454776,0.12012832,0.06941522,0.00104475,-0.22163272,0.0416561,-0.09043833,0.07743628,0.12394501,-0.1360266,-0.08735985,-0.11581599,-0.0484217,0.28678852,-0.07436702,0.04721401,-0.09354026,-0.20026396,0.10923209,-0.09773015,0.12865621,-0.04907331,-0.12869416,-0.0566946,0.03389964,0.13369709,0.07025396,0.02051422,0.08843972,-0.25602052,-0.01395138,-0.05385759,0.04835888,0.26801466,-0.08815137,-0.03022643,-0.11423622,-0.10596508,0.12741861,-0.05600411,0.02488371,0.03088728,-0.24037876,0.00628905,-0.06306555,0.21689903,0.18823673,-0.10070488,SIMULATED,1.164,1.12,1.48,31,40,29
6813,45.2785,10.73273,-0.10442232,-0.0612058,-0.10296392,0.15843586,0.03430515,0.0065528,0.0688923,-0.25269628,-0.0069843,0.16608483,-0.03082396,0.13650207,-0.0250877,0.04321004,-0.09791837,-0.13108793,0.18426984,0.03786378,0.16871566,-0.11299683,-0.19671976,0.10333229,0.04637566,0.14620677,0.03088085,-0.16789155,0.09173325,-0.13311547,0.0245163,0.08572485,-0.07813665,0.14231347,-0.23294248,-0.10125828,0.14541814,0.00201506,0.13365456,-0.18326631,-0.03618062,-0.02341128,-0.04817094,0.2327761,-0.0025946,0.13164213,-0.10042012,-0.20807133,0.08133636,0.09782238,0.18842795,0.08447458,-0.10830941,0.04436395,-0.06845938,0.17424928,0.16949885,0.04272114,0.17315133,-0.24307991,0.01492713,0.20769991,-0.0481315,0.11446598,-0.07801613,-0.07727789,SIMULATED,1.164,1.12,1.48,31,40,29
5312,45.1075,10.73273,-0.20536452,-0.03509893,-0.15478625,0.07714563,0.11614611,0.00385249,-0.0106196,-0.15159033,-0.00267113,0.09284151,-0.0265416,0.18433326,-0.2575012,-0.0070508,-0.12743799,0.01654912,0.14605425,-0.01903141,0.01568813,-0.02783566,-0.15630377,0.32440054,0.04406068,0.08380675,-0.05373087,-0.14108284,0.07091318,-0.12728491,0.16729036,-0.01728322,-0.12981358,-0.0232833,-0.21592801,0.15457051,0.103791,0.08219056,0.02410722,-0.12993135,-0.06402425,-0.11278589,0.03043749,0.18633876,-0.05734229,-0.12269705,-0.15079021,-0.00341702,0.19899612,-0.00714921,0.06896903,-0.15207638,0.00093431,0.08460961,-0.06931642,0.31169406,0.05141565,-0.12924336,-0.00193053,-0.18396391,0.1751894,0.1161214,0.10991997,0.024877,-0.15084241,0.06568223,SIMULATED,1.164,1.12,1.48,31,40,29
5391,45.1165,10.73273,-0.12115793,0.02402443,-0.16430594,0.21442259,0.12537615,-0.10786382,0.11620456,-0.20624794,0.02182687,0.09534332,0.12328844,0.18171582,-0.07059364,-0.03477083,-0.05544937,0.04706662,0.16056449,-0.05611909,0.10998572,-0.20125765,-0.05149994,0.15081662,0.09881799,0.26110703,-0.03680205,-0.14316623,0.05376316,-0.12618004,0.278948,-0.04850325,-0.06936989,0.09224593,-0.15849497,0.14833443,0.09023727,-0.04262237,0.05495276,-0.20114673,-0.15530795,-0.00045423,0.02610726,0.22567657,-0.12470238,0.04642667,-0.16961311,-0.04735895,0.06504352,-0.01215937,0.04255462,-0.12841053,-0.15915704,0.064504,0.13819532,0.19029158,-0.00870752,-0.01928719,-0.04742063,-0.13226359,0.17309969,-0.0653566,0.14309728,0.09125959,-0.12997337,0.08642235,SIMULATED,1.164,1.12,1.48,31,40,29
7050,45.3055,10.73273,-0.15593039,0.12632538,-0.15026141,0.05917224,0.14538926,-0.02394392,0.00090305,-0.22146106,0.06588504,0.04646062,-0.0293324,0.23251398,-0.1802561,-0.00090798,-0.13148119,-0.09750247,0.06542328,-0.06746399,-0.06991391,-0.08090672,-0.25233745,0.12251834,-0.02165441,0.19129798,0.04607975,-0.22802586,0.07007943,-0.04229235,0.10097732,0.08356962,-0.04558263,-0.03868685,-0.14314939,0.00488397,0.09630122,-0.05385376,0.33064952,-0.1829551,-0.02272309,0.09167075,-0.05869292,0.21642788,0.06311438,-0.00808169,-0.09102204,-0.14337175,0.18819511,0.02004529,0.10831052,0.02703805,-0.09685161,-0.1134981,-0.24669942,0.13427924,0.16029686,0.00644022,0.02752108,-0.07659165,-0.11800102,0.05390311,-0.02873294,0.13028529,-0.03067232,-0.19910044,SIMULATED,1.164,1.12,1.48,31,40,29
7840,45.3955,10.73273,-0.06218701,0.0462295,-0.18129258,0.12139207,0.17440481,-0.03713959,0.10385497,-0.19661993,-0.12587737,0.13008736,0.14442686,0.1387234,-0.12228613,-0.0362322,-0.13189673,-0.11631455,0.13727022,0.03544699,0.08166115,-0.11393893,-0.27914023,0.15988191,-0.04083293,0.19085914,-0.08925843,-0.09675812,-0.0110668,-0.12567096,-0.00894788,0.10790031,0.04105561,0.11495716,-0.09312487,0.01324487,-0.04233946,-0.11757327,0.14283206,0.03054139,-0.11163734,-0.0322114,-0.1960376,0.2780287,0.04864549,-0.08130222,0.12381873,-0.21349929,0.00591331,-0.02768863,0.02032157,0.19857169,-0.19181968,0.05473333,-0.20799373,-0.01310095,0.18835135,-0.0659032,0.08845103,-0.03785499,-0.15146,0.08628261,0.02804881,0.23310553,0.00946076,0.02075075,SIMULATED,1.164,1.12,1.48,31,40,29
256,44.5315,10.73273,-0.0821759,-0.02446103,-0.11855706,0.21846586,-0.01401519,-0.00847244,-0.06585287,-0.13296361,0.08020789,0.02144339,0.10879521,0.00511029,-0.22901861,0.08926566,0.02596986,0.03874584,0.12773058,-0.07097088,0.06115138,-0.09180781,0.14704861,0.09357863,-0.02676641,0.08558726,-0.1930596,0.05728097,-0.0504818,0.10166387,0.02500391,-0.25898427,-0.03612385,-0.23196893,0.11664051,0.12817645,-0.08348273,0.04250198,-0.16313995,0.09930644,0.01974327,-0.02812741,0.00977825,-0.33058582,0.02213652,-0.01704479,0.23481347,0.11213339,-0.23822804,-0.03235961,-0.13238294,0.01305333,0.07100826,-0.05403906,0.0611719,-0.26118185,0.04339862,0.15006734,0.08150529,0.09576872,-0.24075485,-0.02157246,-0.12754498,0.10429362,0.18411483,-0.09794581,SIMULATED,0.90699995,0.88999999,1.49,44,32,24
335,44.5405,10.73273,-0.16491588,-0.08724071,0.00634464,0.0856738,-0.0284508,-0.00420431,-0.00623024,-0.10140423,0.1111576,0.03174666,0.08118769,-0.04081373,-0.11111226,-0.02316965,0.01977904,0.17632147,0.11106662,-0.22141176,-0.01467325,-0.20453202,0.12527075,-0.00747973,0.09742338,0.13118663,-0.08837347,0.06218516,0.03587681,0.10303411,-0.05299334,-0.22958651,-0.01574629,0.01291076,0.12042263,0.15732904,-0.1418815,-0.01111979,-0.10468755,0.17301557,0.1371378,0.08316589,0.00064957,-0.21058294,0.07635495,-0.00241781,0.07373092,0.17560646,-0.23171509,0.02675119,-0.21267294,0.16264067,0.20644655,0.10950163,0.09749105,-0.31133367,0.04931698,0.019271,0.0863197,0.25391078,-0.19885622,-0.00604771,-0.09157575,0.14166804,0.11097308,-0.02274802,SIMULATED,0.90699995,0.88999999,1.49,44,32,24
414,44.5495,10.73273,-0.09602821,-0.05892292,-0.15316568,0.10300499,0.11203561,-0.02471758,-0.04510609,-0.25290175,0.0817016,-0.01976276,0.11949342,-0.01712702,-0.23196878,0.03559995,-0.05346206,0.04275237,0.04956629,-0.13183999,0.02260236,-0.22193404,0.15832637,0.19850545,-0.06265889,0.07233895,-0.30802955,0.1237883,0.10425028,0.17119769,0.10271647,-0.20018677,0.01964587,-0.01800051,0.07771419,0.12145507,0.00093228,0.02977651,-0.25565575,0.02183472,0.06095944,-0.07161488,0.06560223,-0.1981297,0.04908419,-0.06454913,-0.0033275,0.12714225,-0.20892181,-0.01049124,-0.14944969,0.00289175,0.16247102,-0.14956983,0.10185993,-0.23153863,-0.0366323,0.03794077,0.12872722,0.12052489,-0.18340056,0.00989724,-0.02181587,-0.03802123,0.12777401,-0.14262052,SIMULATED,0.90699995,0.88999999,1.49,44,32,24
651,44.5765,10.73273,-0.13904357,0.06570801,-0.15160976,0.17674575,0.05431758,-0.04569261,-0.0266141,-0.15347426,0.1337978,0.06034576,0.00617733,0.06850797,-0.18379685,0.06217704,-0.02245097,0.35771726,0.01272731,-0.18151449,-0.02587394,-0.19414929,0.04258139,0.06085131,-0.0225409,0.10955975,-0.31023996,0.08448901,-0.04506127,0.06241904,0.14805428,-0.15258913,0.0067457,0.02883483,0.21741216,0.10046447,-0.07162534,-0.07180603,-0.22186748,0.17878204,0.08387365,0.06280088,0.01729129,-0.11707985,0.03454929,0.03348339,0.14098616,0.09288063,-0.12479848,-0.04790686,-0.01312065,0.05154496,0.11038024,-0.09574579,0.1341805,-0.20332783,-0.1499924,0.13433976,0.06194882,0.0672123,-0.21367663,0.00591822,-0.13862845,0.06785422,0.16299102,-0.06726195,SIMULATED,1.51,1.33,1.5,41,42,17
